"item_nr","condition","match_null","string","Zipf.SUBTLEX_UK","PoS.SUBTLEX_UK","Length","AoA.Kuperman","CNC.Brysbaert"
571,"Abstract","A2","lateness",2.275519323,"noun",8,8.48,2.11
571,"Concrete","A2","watchtower",2.481065561,"noun",10,9,4.43
572,"Abstract","A2","ability",4.640613032,"noun",7,8.84,1.81
572,"Concrete","A2","audience",4.859910068,"noun",8,7,4.29
573,"Abstract","A2","civility",2.227214643,"noun",8,13.38,1.62
573,"Concrete","A2","blowpipe",2.214249666,"noun",8,11.82,4.42
574,"Abstract","A2","solitude",3.040128,"noun",8,12,2.07
574,"Concrete","A2","eczema",2.819587367,"noun",6,13.05,4.23
575,"Abstract","A1","devaluation",2.819587367,"noun",11,12.73,2.17
575,"Concrete","A1","terracotta",3.091935073,"noun",10,14.19,4.29
576,"Abstract","A1","provocative",3.303190749,"adjective",11,12.21,1.9
576,"Concrete","A1","accessory",3.324124656,"adjective",9,11.15,4.1
577,"Abstract","A1","evasive",2.838750526,"adjective",7,12.5,1.97
577,"Concrete","A1","octagonal",2.796106271,"adjective",9,11.78,4.25
578,"Abstract","A1","eradication",2.649978236,"noun",11,13.67,2.3
578,"Concrete","A1","publicist",2.7000571,"noun",9,13.61,4.11
579,"Abstract","A1","invincibility",2.172856981,"noun",13,10.5,1.93
579,"Concrete","A1","cosmologist",2.017955021,"noun",11,12.41,4.18
580,"Abstract","A1","devout",3.091935073,"adjective",6,10.44,2.46
580,"Concrete","A1","crimson",3.103975692,"adjective",7,10.28,4
581,"Abstract","A1","resiliency",1.297795718,"noun",10,12.22,2.08
581,"Concrete","A1","yellowtail",1.540833766,"noun",10,11.33,4.44
582,"Abstract","A2","majesty",4.301040772,"name",7,7.63,1.94
582,"Concrete","A2","speaker",4.532566013,"name",7,6.11,4.69
583,"Abstract","A1","untitled",1.774916972,"adjective",8,9.84,2
583,"Concrete","A1","whiskered",1.649978236,"adjective",9,8.46,4.14
584,"Abstract","A1","contrary",3.737128411,"adjective",8,10.28,1.56
584,"Concrete","A1","seabed",3.455403571,"adjective",6,10.89,4.33
585,"Abstract","A2","spunk",2.534584817,"noun",5,10.85,2.44
585,"Concrete","A2","oboe",2.704335898,"noun",4,10.78,4.43
586,"Abstract","A1","deter",3.418369649,"verb",5,12.24,2.33
586,"Concrete","A1","clamp",3.436098416,"verb",5,10.89,4.53
587,"Abstract","A2","boggle",2.473886977,"name",6,12,2
587,"Concrete","A2","walkman",2.376976964,"name",7,10.35,4.5
588,"Abstract","A1","catchy",3.311685778,"noun",6,8.74,1.79
588,"Concrete","A1","tropics",3.059347706,"noun",7,10.47,4.08
589,"Abstract","A2","sin",3.95676056,"noun",3,6.74,1.85
589,"Concrete","A2","brake",3.839374961,"noun",5,5.95,4.44
590,"Abstract","A1","ungrateful",3.107355432,"adjective",10,9.15,1.63
590,"Concrete","A1","headless",3.040128,"adjective",8,8.72,4.42
591,"Abstract","A2","mightiness",1.394705731,"noun",10,8.5,1.83
591,"Concrete","A2","entryway",1.172856981,"noun",8,8.17,4.43
592,"Abstract","A1","vigorous",3.366908569,"adjective",8,10.14,2.26
592,"Concrete","A1","decimal",3.100569443,"adjective",7,9.21,4.29
593,"Abstract","A2","holy",4.373798631,"name",4,5.55,1.67
593,"Concrete","A2","lane",4.48510488,"name",4,7,4.66
594,"Abstract","A1","resilient",3.428129486,"adjective",9,12.88,2.21
594,"Concrete","A1","lesbian",3.569056328,"adjective",7,13.05,4.21
595,"Abstract","A1","revelation",3.773466906,"noun",10,9.95,2.21
595,"Concrete","A1","ceramics",3.707728841,"noun",8,9.5,4.62
596,"Abstract","A2","civics",1.841863762,"noun",6,11.35,2.21
596,"Concrete","A2","tweezer",1.809679079,"noun",7,9.89,4.89
597,"Abstract","A2","braveness",1.394705731,"noun",9,8.26,1.92
597,"Concrete","A2","workbook",1.473886977,"noun",8,6.65,4.57
598,"Abstract","A2","immaturity",2.495076276,"noun",10,10.17,1.81
598,"Concrete","A2","windsurfer",2.394705731,"noun",10,10.68,4.63
599,"Abstract","A1","alpha",3.733958365,"name",5,12.22,1.81
599,"Concrete","A1","beaker",3.732763606,"name",6,11.25,4.72
600,"Abstract","A2","holiness",2.974489327,"noun",8,7.88,1.56
600,"Concrete","A2","crossword",3.203591598,"noun",9,7.21,4.48
601,"Abstract","A2","attitude",4.442447749,"noun",8,6.78,1.97
601,"Concrete","A2","counter",4.290790816,"noun",7,7.11,4.17
602,"Abstract","A1","soothing",3.164083057,"adjective",8,8.4,1.96
602,"Concrete","A1","almond",3.413406229,"adjective",6,7.67,4.71
603,"Abstract","A2","boo",4.201157054,"noun",3,3.78,2.48
603,"Concrete","A2","pea",3.907656811,"noun",3,3.95,4.9
604,"Abstract","A2","behalf",4.287134277,"noun",6,9.2,1.52
604,"Concrete","A2","crop",4.098340968,"noun",4,7.63,4.24
605,"Abstract","A1","reduce",4.54262927,"verb",6,8.44,2
605,"Concrete","A1","boxing",4.289907205,"verb",6,7.16,4.55
606,"Abstract","A2","metaphysics",1.996765722,"noun",11,14.88,2
606,"Concrete","A2","transponder",2.239803771,"noun",11,15.07,4.5
607,"Abstract","A2","peeve",1.394705731,"noun",5,11.88,2
607,"Concrete","A2","bedmate",1.172856981,"noun",7,11,4.27
608,"Abstract","A2","delight",4.037565783,"noun",7,8.68,2.3
608,"Concrete","A2","leftover",3.812011314,"noun",8,7.28,4.15
609,"Abstract","A1","concerning",3.633754824,"verb",10,8.45,1.55
609,"Concrete","A1","wrestling",3.813007022,"verb",9,6.89,4.38
610,"Abstract","A1","licensing",3.452371834,"noun",9,11.79,2.15
610,"Concrete","A1","insulin",3.268607328,"noun",7,11.32,4.37
611,"Abstract","A2","saver",3.261583545,"noun",5,7.84,2.27
611,"Concrete","A2","tar",3.324124656,"noun",3,7.22,4.78
612,"Abstract","A2","hokey",3.090187407,"name",5,8.95,2
612,"Concrete","A2","gulp",3.047918244,"name",4,7.29,4.19
613,"Abstract","A2","mildness",1.841863762,"noun",8,11.05,2
613,"Concrete","A2","wiretap",1.598825713,"noun",7,13.05,4.25
614,"Abstract","A2","expectancy",3.408385428,"noun",10,11.18,1.85
614,"Concrete","A2","forehand",3.630234177,"noun",8,10.89,4.17
615,"Abstract","A1","rework",2.318985017,"verb",6,9.8,2.48
615,"Concrete","A1","breaded",2.420011596,"verb",7,9.11,4.07
616,"Abstract","A2","egomaniac",1.951008231,"noun",9,11.95,2.39
616,"Concrete","A2","toiletry",2.142893758,"noun",8,10.16,4.52
617,"Abstract","A2","ahoy",3.270923571,"name",4,7.61,2
617,"Concrete","A2","atlas",3.321048177,"name",5,7.9,4.79
618,"Abstract","A1","bitterness",3.385044585,"noun",10,9.74,2.36
618,"Concrete","A1","specimen",3.442369925,"noun",8,11.72,4.45
619,"Abstract","A2","indecency",2.420011596,"noun",9,12.15,2
619,"Concrete","A2","microfilm",2.308519583,"noun",9,12.12,4.37
620,"Abstract","A2","inaudible",3.075946968,"name",9,12.84,2.29
620,"Concrete","A2","ottoman",3.059347706,"name",7,10.94,4.9
621,"Abstract","A2","dilemma",3.833722459,"noun",7,10.72,2
621,"Concrete","A2","cellar",3.789857322,"noun",6,8.94,4.68
622,"Abstract","A1","meticulous",3.272077076,"adjective",10,11.47,1.9
622,"Concrete","A1","pedestrian",3.292332822,"adjective",10,9.75,4.41
623,"Abstract","A1","malign",2.436098416,"noun",6,13.67,2.04
623,"Concrete","A1","radium",2.708572951,"noun",6,14.1,4.17
624,"Abstract","A2","hardy",3.993496237,"name",5,9.17,2.22
624,"Concrete","A2","ranger",3.7000571,"name",6,8.67,4.21
625,"Abstract","A1","innuendo",2.976769093,"noun",8,13.56,1.88
625,"Concrete","A1","chaplain",3.210283479,"noun",8,12.19,4.33
626,"Abstract","A2","doom",3.799539447,"noun",4,9.42,1.5
626,"Concrete","A2","safari",3.827033523,"noun",6,8.44,4.14
627,"Abstract","A1","soulfulness",1.598825713,"noun",11,11.39,1.79
627,"Concrete","A1","videophone",1.774916972,"noun",10,13.06,4.59
628,"Abstract","A2","fame",4.182307877,"noun",4,7.26,1.96
628,"Concrete","A2","seal",4.283558898,"noun",4,5.42,4.63
629,"Abstract","A1","motto",3.637247159,"noun",5,10.41,2.48
629,"Concrete","A1","gorge",3.522458246,"noun",5,9.17,4.15
630,"Abstract","A1","amusement",3.241042843,"noun",9,8.79,2.07
630,"Concrete","A1","shutter",3.068647729,"noun",7,7.83,4.38
631,"Abstract","A1","misdiagnosis",1.809679079,"noun",12,12.56,2.26
631,"Concrete","A1","sculptress",1.951008231,"noun",10,12.79,4.23
632,"Abstract","A1","devotional",2.376976964,"adjective",10,11.33,2.35
632,"Concrete","A1","riverbed",2.540833766,"adjective",8,9.59,4.69
633,"Abstract","A2","disapproval",2.844954839,"noun",11,8.89,2.32
633,"Concrete","A2","quarterback",2.614813819,"noun",11,7.63,4.61
634,"Abstract","A2","duty",4.614918455,"noun",4,7.15,2.19
634,"Concrete","A2","cap",4.420257353,"noun",3,5.53,4.59
635,"Abstract","A2","limit",4.437989396,"noun",5,6.3,2.28
635,"Concrete","A2","belt",4.32248658,"noun",4,4.62,4.9
636,"Abstract","A2","humbug",2.816309657,"noun",6,8.29,1.57
636,"Concrete","A2","ribcage",2.576549318,"noun",7,8.56,4.96
637,"Abstract","A2","innate",2.907923331,"noun",6,13.58,1.73
637,"Concrete","A2","cunt",3.030189477,"noun",4,13.74,4.21
638,"Abstract","A1","serenity",2.905250741,"noun",8,11.05,1.62
638,"Concrete","A1","aftershave",3.136644808,"noun",10,10.42,4.56
639,"Abstract","A1","inaugural",2.923622431,"adjective",9,11.85,2.21
639,"Concrete","A1","nicotine",3.061223711,"adjective",8,10.22,4.1
640,"Abstract","A2","sacrilege",2.57079699,"noun",9,11.07,1.88
640,"Concrete","A2","handset",2.865997442,"noun",7,11.53,4.38
641,"Abstract","A1","catlike",1.540833766,"adjective",7,9.42,2.37
641,"Concrete","A1","eyeless",1.774916972,"adjective",7,8.42,4.11
642,"Abstract","A2","sarcasm",3.022071587,"noun",7,9.06,1.63
642,"Concrete","A2","clubhouse",3.115691475,"noun",9,7.44,4.61
643,"Abstract","A1","loathsomeness",1.172856981,"noun",13,12.29,1.69
643,"Concrete","A1","anchorwoman",1.172856981,"noun",11,11.16,4.66
644,"Abstract","A1","unsure",3.691370921,"adjective",6,8.32,2
644,"Concrete","A1","nude",3.445472042,"adjective",4,8.21,4.28
645,"Abstract","A1","downfall",3.376976964,"noun",8,11.47,2.31
645,"Concrete","A1","pendulum",3.303190749,"noun",8,11.75,4.69
646,"Abstract","A1","summation",2.275519323,"noun",9,13.59,2.35
646,"Concrete","A1","distiller",2.110709074,"noun",9,12.75,4.15
647,"Abstract","A2","selfishness",2.752640578,"noun",11,6.61,1.97
647,"Concrete","A2","windowsill",3.015882012,"noun",10,5.17,4.7
648,"Abstract","A1","fascism",3.007489587,"noun",7,14.33,1.83
648,"Concrete","A1","cognac",2.915843814,"noun",6,14.16,4.54
649,"Abstract","A1","insecure",3.331219473,"noun",8,12.11,1.84
649,"Concrete","A1","lemongrass",3.10903549,"noun",10,10.21,4.76
650,"Abstract","A1","irreverence",1.737128411,"noun",11,13.59,2.21
650,"Concrete","A1","cheesecloth",1.974489327,"noun",11,13.2,4.8
651,"Abstract","A1","repopulation",1.297795718,"noun",12,12.11,2.32
651,"Concrete","A1","amphitheater",1.172856981,"noun",12,11.84,4.36
652,"Abstract","A2","guilt",3.834038424,"noun",5,7.05,1.93
652,"Concrete","A2","cart",3.774554909,"noun",4,6.16,4.89
653,"Abstract","A1","prestige",3.280066951,"noun",8,11.59,1.61
653,"Concrete","A1","steroids",3.066803588,"noun",8,13.18,4.52
654,"Abstract","A2","craving",3.091935073,"noun",7,9.56,2.07
654,"Concrete","A2","wingspan",3.045983745,"noun",8,9.61,4
655,"Abstract","A2","emotion",4.049074822,"noun",7,6.37,2.44
655,"Concrete","A2","cattle",4.245106879,"noun",6,6.53,4.64
656,"Abstract","A1","familiarity",2.863053061,"noun",11,12.1,2.14
656,"Concrete","A1","rosewater",2.620015012,"noun",9,10.69,4.58
657,"Abstract","A1","chance",5.455984759,"noun",6,7.78,1.64
657,"Concrete","A1","stage",5.189110117,"noun",5,6.32,4.64
658,"Abstract","A2","likability",1.394705731,"noun",10,12,1.82
658,"Concrete","A2","prizefighter",1.540833766,"noun",12,11.39,4.18
659,"Abstract","A1","idiocy",2.466587738,"noun",6,11,1.75
659,"Concrete","A1","whiteout",2.172856981,"noun",8,9,4.28
660,"Abstract","A1","improve",4.611873709,"verb",7,7.47,1.82
660,"Concrete","A1","handle",4.593857302,"verb",6,6.3,4.57
661,"Abstract","A2","blessing",3.814331091,"noun",8,7.63,2.19
661,"Concrete","A2","violin",3.822516303,"noun",6,7.45,4.96
662,"Abstract","A1","rogue",3.876721307,"noun",5,11.48,2.32
662,"Concrete","A1","moist",3.786346434,"noun",5,9.55,4
663,"Abstract","A2","dishonesty",2.763921588,"noun",10,6.85,1.9
663,"Concrete","A2","duckling",3.036179841,"noun",8,4.95,4.93
664,"Abstract","A1","dignified",3.349912268,"adjective",9,10.89,1.57
664,"Concrete","A1","evergreen",3.066803588,"adjective",9,8.95,4
665,"Abstract","A1","unimportance",1.172856981,"noun",12,9.94,2.1
665,"Concrete","A1","stonecutter",1.172856981,"noun",11,10.44,4.63
666,"Abstract","A1","unworkable",2.809679079,"adjective",10,10,1.92
666,"Concrete","A1","humpback",2.994588803,"adjective",8,8.24,4.69
667,"Abstract","A2","foolishness",2.553068223,"noun",11,8.95,2.33
667,"Concrete","A2","lifesaver",2.752640578,"noun",9,7.3,4.28
668,"Abstract","A1","ideology",3.497139436,"noun",8,12.67,1.62
668,"Concrete","A1","maestro",3.446244121,"noun",7,11.58,4.16
669,"Abstract","A2","timelessness",2.057463562,"noun",12,10.84,1.65
669,"Concrete","A2","rotisserie",2.12709949,"noun",10,11.26,4.23
670,"Abstract","A1","tricky",4.505699248,"adjective",6,5.53,2.04
670,"Concrete","A1","sunny",4.411572001,"adjective",5,6.17,4.2
671,"Abstract","A2","learn",5.007934247,"verb",5,4.44,2.2
671,"Concrete","A2","sing",4.942160441,"verb",4,3.47,4.34
672,"Abstract","A1","detachment",2.733162224,"noun",10,12.53,2.48
672,"Concrete","A1","tortellini",2.848024071,"noun",10,12.32,4.89
673,"Abstract","A1","exploiter",1.297795718,"noun",9,13.11,2.35
673,"Concrete","A1","timecard",1.172856981,"noun",8,13.52,4.76
674,"Abstract","A2","overcharge",2.275519323,"noun",10,10.11,2.46
674,"Concrete","A2","freighter",2.093675735,"noun",9,10.47,4.42
675,"Abstract","A2","counsel",3.449318785,"noun",7,9.42,2.48
675,"Concrete","A2","cavity",3.390340925,"noun",6,7.5,4.5
676,"Abstract","A2","brashness",1.540833766,"noun",9,11,1.61
676,"Concrete","A2","portside",1.473886977,"noun",8,11.89,4.07
677,"Abstract","A2","senile",2.640218398,"noun",6,11.26,2.46
677,"Concrete","A2","sunroom",2.534584817,"noun",7,9.37,4.7
678,"Abstract","A1","deserving",3.303190749,"adjective",9,7.67,1.62
678,"Concrete","A1","stinging",3.203591598,"adjective",8,6.78,4.04
679,"Abstract","A1","detract",2.976769093,"verb",7,12.84,1.73
679,"Concrete","A1","convict",3.212931624,"verb",7,11,4.11
680,"Abstract","A1","awe",3.777442996,"noun",3,9.06,1.89
680,"Concrete","A1","cargo",3.816638544,"noun",5,9.48,4.62
681,"Abstract","A2","inclusion",3.159628715,"noun",9,12.18,2.21
681,"Concrete","A2","sycamore",2.958186816,"noun",8,11.12,4.48
682,"Abstract","A1","peacetime",3.015882012,"noun",9,10.25,2.44
682,"Concrete","A1","sorcerer",3.009602947,"noun",8,11.37,4.47
683,"Abstract","A2","mull",3.500556405,"name",4,12.24,2.43
683,"Concrete","A2","mead",3.346043249,"name",4,11.38,4.22
684,"Abstract","A2","inhumanity",2.376976964,"noun",10,13.17,1.57
684,"Concrete","A2","chambermaid",2.488127416,"noun",11,11.72,4.4
685,"Abstract","A2","calamity",3.177178355,"noun",8,11.05,2
685,"Concrete","A2","sulphur",3.351833928,"noun",7,10.59,4.23
686,"Abstract","A2","sleaze",2.848024071,"noun",6,11.21,2.41
686,"Concrete","A2","tendon",2.981293035,"noun",6,9.58,4.47
687,"Abstract","A1","useable",2.635254979,"adjective",7,9.29,2.1
687,"Concrete","A1","urinal",2.733162224,"adjective",6,8.47,4.6
688,"Abstract","A1","superior",3.725119504,"adjective",8,9.84,2.03
688,"Concrete","A1","canopy",3.453890348,"adjective",6,9.82,4.52
689,"Abstract","A2","deduction",3.066803588,"noun",9,10.89,2.19
689,"Concrete","A2","bartender",2.829274635,"noun",9,8.9,4.82
690,"Abstract","A1","untelevised",1.172856981,"adjective",11,10.42,2.1
690,"Concrete","A1","sidesaddle",1.172856981,"adjective",10,9.94,4.12
691,"Abstract","A1","disciplined",3.517903806,"verb",11,8.22,1.58
691,"Concrete","A1","autograph",3.563203214,"verb",9,6.89,4.23
692,"Abstract","A1","dynasty",3.621047818,"noun",7,10.5,2.46
692,"Concrete","A1","bladder",3.429735013,"noun",7,10.78,4.48
693,"Abstract","A1","inequality",3.481065561,"noun",10,9.68,2.28
693,"Concrete","A1","supervisor",3.410065486,"noun",10,9.17,4.26
694,"Abstract","A2","freedom",4.643757259,"noun",7,7.05,2.34
694,"Concrete","A2","prize",4.808407743,"noun",5,5.11,4.45
695,"Abstract","A2","impatience",2.66886358,"noun",10,7.89,1.93
695,"Concrete","A2","sparkler",2.582226451,"noun",8,6.26,4.68
696,"Abstract","A2","biased",3.317949749,"verb",6,10.95,1.52
696,"Concrete","A2","overcook",3.233554821,"verb",8,9,4
697,"Abstract","A1","commend",3.432928369,"verb",7,10.81,2.14
697,"Concrete","A1","sprout",3.383264687,"verb",6,9.11,4.64
698,"Abstract","A1","spiritualist",2.367833584,"noun",12,13.22,2.38
698,"Concrete","A1","masturbation",2.640218398,"noun",12,12.53,4.03
699,"Abstract","A2","cause",4.830295304,"noun",5,5.84,2.43
699,"Concrete","A2","mail",4.627701841,"noun",4,4.65,4.69
700,"Abstract","A2","tardiness",1.974489327,"noun",9,8.72,2.47
700,"Concrete","A2","nightwear",1.951008231,"noun",9,7.17,4.63
701,"Abstract","A2","formulation",2.488127416,"noun",11,12,1.92
701,"Concrete","A2","dermatologist",2.275519323,"noun",13,12.62,4.21
702,"Abstract","A2","guess",5.16080613,"verb",5,5.44,2.28
702,"Concrete","A2","walk",5.191890145,"verb",4,3.45,4.07
703,"Abstract","A1","unwelcomed",1.473886977,"adjective",10,8.84,1.96
703,"Concrete","A1","backrest",1.737128411,"adjective",8,8.35,4.52
704,"Abstract","A2","scariness",1.809679079,"noun",9,6.89,2.39
704,"Concrete","A2","restroom",2.093675735,"noun",8,6.63,4.93
705,"Abstract","A2","badness",2.5019157,"noun",7,5.61,2.26
705,"Concrete","A2","underarm",2.576549318,"noun",8,7.29,4.63
706,"Abstract","A1","estimation",2.905250741,"noun",10,9.79,1.97
706,"Concrete","A1","childbirth",3.164083057,"noun",10,9.25,4.04
707,"Abstract","A2","inflection",2.172856981,"noun",10,10.33,1.79
707,"Concrete","A2","chopstick",2.142893758,"noun",9,8.5,4.93
708,"Abstract","A2","vibes",3.161118578,"noun",5,9.95,2.48
708,"Concrete","A2","gallop",3.345070585,"noun",6,8.32,4.17
709,"Abstract","A1","refine",2.918452197,"verb",6,11.84,2.43
709,"Concrete","A1","catapult",3.18709742,"verb",8,10.56,4.43
710,"Abstract","A2","sterility",1.774916972,"noun",9,13.72,2.28
710,"Concrete","A2","cuticle",1.974489327,"noun",7,11.82,4.94
711,"Abstract","A1","harmony",3.877007498,"noun",7,8.79,2.46
711,"Concrete","A1","throne",4.000226254,"noun",6,7.28,4.64
712,"Abstract","A1","interconnection",1.695735726,"noun",15,12.58,2.14
712,"Concrete","A1","agriculturalist",1.598825713,"noun",15,12.78,4.07
713,"Abstract","A1","seismology",1.871826985,"noun",10,13.24,1.93
713,"Concrete","A1","catacomb",1.899855709,"noun",8,11.75,4.67
714,"Abstract","A1","lesbianism",1.926184648,"noun",10,14.44,2.48
714,"Concrete","A1","glaucoma",2.12709949,"noun",8,14.1,4.23
715,"Abstract","A2","twerp",2.436098416,"noun",5,8,2.44
715,"Concrete","A2","braid",2.587830329,"noun",5,7.22,4.38
716,"Abstract","A2","someplace",2.998931784,"noun",9,6.41,1.97
716,"Concrete","A2","grandchild",3.249618753,"noun",10,5.26,4.26
717,"Abstract","A1","eligibility",2.74881417,"noun",11,11.39,1.88
717,"Concrete","A1","nutritionist",2.645125733,"noun",12,10.95,4
718,"Abstract","A1","subscribe",2.923622431,"verb",9,9.84,2.21
718,"Concrete","A1","collide",3.21160957,"verb",7,9.79,4
719,"Abstract","A2","shame",4.723655863,"noun",5,6.55,2.24
719,"Concrete","A2","target",4.811379516,"noun",6,7.58,4.11
720,"Abstract","A2","dreamer",3.063091647,"noun",7,7.25,2.19
720,"Concrete","A2","pouch",3.360377702,"noun",5,6.56,4.5
721,"Abstract","A1","appetizing",1.473886977,"adjective",10,10.74,2.1
721,"Concrete","A1","featherbed",1.473886977,"adjective",10,9.35,4.69
722,"Abstract","A1","condition",4.843566576,"noun",9,8.42,2.15
722,"Concrete","A1","manager",4.902642519,"noun",7,9.4,4.14
723,"Abstract","A1","unsteadiness",1.394705731,"noun",12,11.16,2.44
723,"Concrete","A1","autobiographer",1.297795718,"noun",14,9.95,4.07
724,"Abstract","A1","intensity",3.834984944,"noun",9,11.26,2.14
724,"Concrete","A1","venison",3.783871815,"noun",7,11.65,4.46
725,"Abstract","A1","tempt",3.734753048,"verb",5,8.6,2.1
725,"Concrete","A1","plump",3.598825713,"verb",5,8.21,4
726,"Abstract","A1","rarity",3.296708622,"noun",6,10.94,2.24
726,"Concrete","A1","blazer",3.059347706,"noun",6,9.6,4.79
727,"Abstract","A1","psychoanalysis",2.473886977,"noun",14,14.35,2.25
727,"Concrete","A1","confectioner",2.34894824,"noun",12,13.13,4.08
728,"Abstract","A1","repression",3.162603347,"noun",10,12.5,1.66
728,"Concrete","A1","voicemail",3.184286443,"noun",9,11.78,4.04
729,"Abstract","A1","tautness",1.172856981,"noun",8,11.8,2.42
729,"Concrete","A1","wastewater",1.297795718,"noun",10,11.53,4.12
730,"Abstract","A1","expediency",2.385931806,"noun",10,13.47,2.19
730,"Concrete","A1","uppercut",2.158133724,"noun",8,12.05,4.04
731,"Abstract","A2","fun",5.309112361,"noun",3,3.67,1.97
