"item_nr","condition","match_null","string","Zipf.SUBTLEX_UK","PoS.SUBTLEX_UK","Length","AoA.Kuperman","CNC.Brysbaert"
783,"Abstract","A1","tastelessness",1.172856981,"noun",13,10.79,1.64
783,"Concrete","A1","cosmetologist",1.297795718,"noun",13,11.11,4.22
784,"Abstract","A2","inequity",2.057463562,"noun",8,14.72,1.69
784,"Concrete","A2","ginseng",2.017955021,"noun",7,14.32,4.54
785,"Abstract","A1","standpoint",2.785640838,"noun",10,12.11,1.71
785,"Concrete","A1","tortellini",2.848024071,"noun",10,12.32,4.89
786,"Abstract","A2","ingratitude",2.110709074,"noun",11,12.21,1.56
786,"Concrete","A2","stalagmite",1.926184648,"noun",10,11.6,4.36
787,"Abstract","A2","legacy",4.316184111,"noun",6,9.63,1.4
787,"Concrete","A2","cafe",4.251072054,"noun",4,8.75,4.96
788,"Abstract","A2","mindset",3.432132228,"noun",7,11.78,1.55
788,"Concrete","A2","platoon",3.532692463,"noun",7,12.33,4.48
789,"Abstract","A2","innocence",3.626175321,"noun",9,9.39,1.89
789,"Concrete","A2","abdomen",3.442369925,"noun",7,8.61,4.7
790,"Abstract","A1","groovy",3.642187991,"adjective",6,7.68,1.68
790,"Concrete","A1","grilled",3.470252692,"adjective",7,7.26,4.23
791,"Abstract","A1","fake",4.509916707,"adjective",4,5.83,1.97
791,"Concrete","A1","female",4.67070772,"adjective",6,5.89,4.57
792,"Abstract","A1","epitome",3.090187407,"noun",7,13.88,1.8
792,"Concrete","A1","fullback",3.203591598,"noun",8,13,4
793,"Abstract","A2","hype",3.392092115,"noun",4,11,1.75
793,"Concrete","A2","kiln",3.249618753,"noun",4,10.69,4.82
794,"Abstract","A2","penance",2.695735726,"noun",7,12.5,1.52
794,"Concrete","A2","caterer",2.609549579,"noun",7,12.19,4.37
795,"Abstract","A1","sacrilege",2.57079699,"noun",9,11.07,1.88
795,"Concrete","A1","gargoyle",2.5019157,"noun",8,10.18,4.85
796,"Abstract","A2","levity",2.18709742,"noun",6,14.78,1.81
796,"Concrete","A2","glaucoma",2.12709949,"noun",8,14.1,4.23
797,"Abstract","A1","opposite",4.537095197,"adjective",8,5.06,1.79
797,"Concrete","A1","bloody",4.660560844,"adjective",6,5.83,4.08
798,"Abstract","A1","primarily",3.778879869,"adverb",9,9.93,1.86
798,"Concrete","A1","backstage",3.757565033,"adverb",9,9.24,4.31
799,"Abstract","A1","preciousness",1.695735726,"noun",12,10.53,1.77
799,"Concrete","A1","applicator",1.540833766,"noun",10,10.74,4.26
800,"Abstract","A1","paradox",3.24227839,"noun",7,13.78,1.54
800,"Concrete","A1","cubicle",3.228490105,"noun",7,13.11,4.83
801,"Abstract","A1","elitism",2.339188403,"noun",7,13.87,1.75
801,"Concrete","A1","enema",2.481065561,"noun",5,13.56,4.44
802,"Abstract","A1","libertarianism",1.649978236,"noun",14,16.73,1.75
802,"Concrete","A1","polyethylene",1.737128411,"noun",12,16.15,4.08
803,"Abstract","A2","shrewdness",1.473886977,"noun",10,11.82,1.64
803,"Concrete","A2","recharger",1.394705731,"noun",9,10.83,4
804,"Abstract","A2","adversity",3.239803771,"noun",9,11.79,1.44
804,"Concrete","A2","skyline",3.306395889,"noun",7,11,4.43
805,"Abstract","A1","untraced",1.394705731,"adjective",8,10.4,1.83
805,"Concrete","A1","bifocal",1.540833766,"adjective",7,11.39,4.1
806,"Abstract","A2","sensitivity",3.283446691,"noun",11,9.11,1.77
806,"Concrete","A2","gunpowder",3.335222215,"noun",9,9.74,4.79
807,"Abstract","A1","clueless",3.12387052,"adjective",8,7.71,1.97
807,"Concrete","A1","thorny",3.03419222,"adjective",6,7.56,4.26
808,"Abstract","A2","happen",5.32279419,"verb",6,5.26,1.78
808,"Concrete","A2","stand",5.245964079,"verb",5,4.39,4.16
809,"Abstract","A2","uniqueness",2.778521097,"noun",10,10.68,1.87
809,"Concrete","A2","mongoose",2.938773775,"noun",8,9.94,4.89
810,"Abstract","A1","unsafe",3.487426375,"adjective",6,4.74,1.89
810,"Concrete","A1","spoonful",3.325145325,"adjective",8,5.39,4.43
811,"Abstract","A2","revel",3.254444297,"name",5,12,1.69
811,"Concrete","A2","grail",3.350874161,"name",5,12.06,4.23
812,"Abstract","A1","desire",4.244616289,"noun",6,9.95,1.7
812,"Concrete","A1","concert",4.234560715,"noun",7,8.95,4.35
813,"Abstract","A2","asinine",1.926184648,"noun",7,12.71,1.67
813,"Concrete","A2","cuticle",1.974489327,"noun",7,11.82,4.94
814,"Abstract","A2","occur",3.791253769,"verb",5,9.74,1.84
814,"Concrete","A2","sow",3.621563301,"verb",3,9.67,4.04
815,"Abstract","A2","cahoots",2.508649083,"noun",7,12.19,1.96
815,"Concrete","A2","dingo",2.488127416,"noun",5,11.29,4.73
816,"Abstract","A2","gullibility",1.809679079,"noun",11,10.63,1.48
816,"Concrete","A2","exerciser",1.649978236,"noun",9,9.81,4.3
817,"Abstract","A1","requisite",2.553068223,"adjective",9,15.58,1.66
817,"Concrete","A1","endoscopy",2.358493558,"adjective",9,15.69,4.15
818,"Abstract","A1","impulsiveness",1.473886977,"noun",13,13.5,1.86
818,"Concrete","A1","agriculturalist",1.598825713,"noun",15,12.78,4.07
819,"Abstract","A1","liability",3.525682422,"noun",9,12.9,1.96
819,"Concrete","A1","infantry",3.425710012,"noun",8,12.26,4
820,"Abstract","A1","eternal",3.693558807,"adjective",7,8.26,1.76
820,"Concrete","A1","mechanic",3.51986156,"adjective",8,7.83,4.38
821,"Abstract","A1","partiality",1.649978236,"noun",10,11.21,1.72
821,"Concrete","A1","caseworker",1.540833766,"noun",10,10.22,4.37
822,"Abstract","A2","insincerity",1.649978236,"noun",11,11.94,1.56
822,"Concrete","A2","evaporator",1.540833766,"noun",10,11.81,4
823,"Abstract","A2","aptitude",2.609549579,"noun",8,12.39,1.54
823,"Concrete","A2","elixir",2.564967446,"noun",6,11.53,4.07
824,"Abstract","A1","anarchism",1.394705731,"noun",9,12.46,1.92
824,"Concrete","A1","soybean",1.540833766,"noun",7,11.6,4.82
825,"Abstract","A1","exoneration",1.540833766,"noun",11,12.36,1.9
825,"Concrete","A1","tranquilizer",1.473886977,"noun",12,11.58,4.55
826,"Abstract","A1","prideful",1.473886977,"adjective",8,8.3,1.78
826,"Concrete","A1","whiskered",1.649978236,"adjective",9,8.46,4.14
827,"Abstract","A1","diligence",2.996765722,"noun",9,11.95,1.97
827,"Concrete","A1","scaffold",2.848024071,"noun",8,12.11,4.69
828,"Abstract","A1","unhelpful",3.051761583,"adjective",9,8.16,1.54
828,"Concrete","A1","triangular",3.212931624,"adjective",10,7.8,4.07
829,"Abstract","A2","disappoint",3.650942264,"verb",10,7,1.89
829,"Concrete","A2","knitting",3.590051789,"verb",8,7.24,4.14
830,"Abstract","A2","explanation",4.057463562,"noun",11,7.74,1.87
830,"Concrete","A2","medication",3.910579574,"noun",10,7.53,4.53
831,"Abstract","A1","idealism",2.782095557,"noun",8,12.53,1.64
831,"Concrete","A1","breeches",2.733162224,"noun",8,12.1,4.07
832,"Abstract","A1","innuendo",2.976769093,"noun",8,13.56,1.88
832,"Concrete","A1","citadel",2.838750526,"noun",7,13.13,4.61
833,"Abstract","A1","relent",2.376976964,"verb",6,11.81,1.69
833,"Concrete","A1","engrave",2.45916372,"verb",7,10.89,4
834,"Abstract","A2","pure",4.354319442,"adjective",4,7.95,1.87
834,"Concrete","A2","comic",4.177464923,"adjective",5,7,4
835,"Abstract","A2","belong",4.301579265,"verb",6,6.47,1.43
835,"Concrete","A2","frozen",4.320739327,"verb",6,5.6,4.34
836,"Abstract","A1","discouragement",1.841863762,"noun",14,10.22,1.93
836,"Concrete","A1","menstruation",1.899855709,"noun",12,10.39,4
837,"Abstract","A1","faithless",2.528244639,"adjective",9,9.83,1.7
837,"Concrete","A1","snakeskin",2.329204182,"adjective",9,9.28,4.72
838,"Abstract","A2","pluralism",2.286800333,"noun",9,13.76,1.79
838,"Concrete","A2","pedometer",2.239803771,"noun",9,14.06,4.93
839,"Abstract","A2","vibe",3.560839701,"noun",4,11,1.89
839,"Concrete","A2","manure",3.412573449,"noun",6,10.1,4.64
840,"Abstract","A1","monotony",2.403305902,"noun",8,14.44,1.79
840,"Concrete","A1","ventricle",2.521810529,"noun",9,13.5,4.36
841,"Abstract","A1","spiritualism",2.172856981,"noun",12,11.47,1.81
841,"Concrete","A1","lovemaking",2.214249666,"noun",10,12.32,4
842,"Abstract","A2","nothingness",2.708572951,"noun",11,10.94,1.74
842,"Concrete","A2","mouthpiece",2.686961802,"noun",10,10.6,4.66
843,"Abstract","A2","bravado",2.923622431,"noun",7,12.88,1.93
843,"Concrete","A2","oxtail",2.910579574,"noun",6,12.29,4.5
844,"Abstract","A2","pathos",2.620015012,"noun",6,13.13,1.48
844,"Concrete","A2","orator",2.546994075,"noun",6,13,4
845,"Abstract","A2","chivalry",2.871826985,"noun",8,13.89,1.88
845,"Concrete","A2","hummus",2.921045008,"noun",6,14.84,4.62
846,"Abstract","A2","validity",2.809679079,"noun",8,13.5,1.89
846,"Concrete","A2","melanoma",2.630234177,"noun",8,13.63,4.1
847,"Abstract","A2","quirkiness",2.829274635,"noun",10,11.88,1.81
847,"Concrete","A2","dormitory",2.760193715,"noun",9,11.22,4.64
848,"Abstract","A2","bleakness",2.329204182,"noun",9,12.68,1.55
848,"Concrete","A2","urethra",2.297795718,"noun",7,12.68,4.37
849,"Abstract","A1","helpful",4.208019789,"adjective",7,5.44,1.76
849,"Concrete","A1","naked",4.241908095,"adjective",5,4.68,4.5
850,"Abstract","A2","humbleness",1.737128411,"noun",10,9.21,1.76
850,"Concrete","A2","footbath",1.598825713,"noun",8,8.53,4.46
851,"Abstract","A1","belated",2.593362817,"adjective",7,11.45,1.89
851,"Concrete","A1","ovary",2.508649083,"adjective",5,12.26,4.18
852,"Abstract","A2","cherish",3.370596867,"verb",7,8.9,1.73
852,"Concrete","A2","torpedo",3.191280064,"verb",7,8.35,4.96
853,"Abstract","A1","thriftiness",1.473886977,"noun",11,11.9,1.89
853,"Concrete","A1","sightseer",1.540833766,"noun",9,11.42,4.21
854,"Abstract","A1","steadfastness",1.737128411,"noun",13,13.3,1.36
854,"Concrete","A1","hydrochloride",1.649978236,"noun",13,13.95,4.17
855,"Abstract","A2","goddamned",2.275519323,"verb",9,9.95,1.44
855,"Concrete","A2","breaded",2.420011596,"verb",7,9.11,4.07
856,"Abstract","A2","admiration",3.47243691,"noun",10,8.95,1.86
856,"Concrete","A2","graphics",3.305330135,"noun",8,9.47,4.59
857,"Abstract","A2","chauvinism",2.038158407,"noun",10,13.35,1.86
857,"Concrete","A2","cesspool",1.926184648,"noun",8,13.65,4.19
858,"Abstract","A2","indication",4.000872045,"noun",10,12,1.97
858,"Concrete","A2","conservatory",3.957949432,"noun",12,12.11,4.24
859,"Abstract","A2","basis",4.625307905,"noun",5,11.05,1.83
859,"Concrete","A2","pub",4.706671391,"noun",3,12.05,4.71
860,"Abstract","A2","desertion",2.451610582,"noun",9,12.33,1.93
860,"Concrete","A2","follicle",2.466587738,"noun",8,12.38,4.44
861,"Abstract","A2","defy",3.420011596,"verb",4,9.78,1.86
861,"Concrete","A2","horned",3.296708622,"verb",6,9.32,4
862,"Abstract","A1","specificity",1.540833766,"noun",11,11.82,1.88
862,"Concrete","A1","showplace",1.473886977,"noun",9,11.33,4.07
863,"Abstract","A2","civility",2.227214643,"noun",8,13.38,1.62
863,"Concrete","A2","foreskin",2.34894824,"noun",8,13.42,4.89
864,"Abstract","A2","strategy",4.598119411,"noun",8,8.5,1.93
864,"Concrete","A2","capital",4.770771452,"noun",7,8.1,4.1
865,"Abstract","A1","practicality",2.915843814,"noun",12,10.89,1.7
865,"Concrete","A1","supermodel",3.088432679,"noun",10,10.37,4.33
866,"Abstract","A2","numerology",1.926184648,"noun",10,12.95,1.96
866,"Concrete","A2","distiller",2.110709074,"noun",9,12.75,4.15
867,"Abstract","A1","regard",4.188076979,"noun",6,10.2,1.79
867,"Concrete","A1","document",4.182166205,"noun",8,9.86,4.41
868,"Abstract","A2","estrange",1.473886977,"noun",8,11.95,1.59
868,"Concrete","A2","bullwhip",1.473886977,"noun",8,11,4.85
869,"Abstract","A1","vileness",1.540833766,"noun",8,10.94,1.59
869,"Concrete","A1","stableman",1.394705731,"noun",9,10.21,4.73
870,"Abstract","A1","misjudge",2.110709074,"verb",8,9.42,1.8
870,"Concrete","A1","bobsled",2.275519323,"verb",7,9.38,4.9
871,"Abstract","A2","fidelity",2.880427157,"noun",8,12.82,1.87
871,"Concrete","A2","tundra",2.809679079,"noun",6,12.06,4.21
872,"Abstract","A2","possibility",4.448858971,"noun",11,8.47,1.33
872,"Concrete","A2","equipment",4.526837291,"noun",9,7.5,4.83
873,"Abstract","A1","righteousness",2.695735726,"noun",13,9.94,1.67
873,"Concrete","A1","groundwater",2.741058705,"noun",11,10.61,4.37
874,"Abstract","A1","overbearing",2.725119504,"verb",11,11,1.96
874,"Concrete","A1","breastfeeding",2.874712673,"verb",13,10.28,4.22
875,"Abstract","A1","scholarly",2.508649083,"adjective",9,10.25,1.8
875,"Concrete","A1","flatbed",2.318985017,"adjective",7,9.3,4.37
876,"Abstract","A2","suitability",2.640218398,"noun",11,10.65,1.58
876,"Concrete","A2","sheepskin",2.528244639,"noun",9,10.21,4.78
877,"Abstract","A2","sanctity",2.582226451,"noun",8,13.88,1.35
877,"Concrete","A2","hibiscus",2.5019157,"noun",8,13.88,4.48
878,"Abstract","A2","indulgence",3.102275907,"noun",10,10.74,1.81
878,"Concrete","A2","ecosystem",3.283446691,"noun",9,11.06,4.11
879,"Abstract","A2","divination",2.017955021,"noun",10,12.23,1.85
879,"Concrete","A2","enchilada",1.996765722,"noun",9,11.28,4.67
880,"Abstract","A1","alas",3.425710012,"name",4,9.78,1.56
880,"Concrete","A1","rabbi",3.315871781,"name",5,8.88,4.64
881,"Abstract","A1","underbid",1.774916972,"noun",8,13.5,1.92
881,"Concrete","A1","diffuser",1.695735726,"noun",8,13.67,4.07
882,"Abstract","A2","desperation",3.481776936,"noun",11,11.28,1.9
882,"Concrete","A2","engraving",3.307459034,"noun",9,10.58,4.28
883,"Abstract","A2","agoraphobia",2.252038227,"noun",11,14.44,1.92
883,"Concrete","A2","permafrost",2.41173907,"noun",10,14.62,4.52
884,"Abstract","A1","compulsion",2.974489327,"noun",10,14.05,1.79
884,"Concrete","A1","transcript",2.905250741,"noun",10,13.53,4.07
885,"Abstract","A1","suspicion",4.077031349,"noun",9,10.21,1.62
885,"Concrete","A1","lottery",4.267677361,"noun",7,9.33,4.19
886,"Abstract","A2","semantics",2.34894824,"noun",9,13.53,1.7
886,"Concrete","A2","microbe",2.252038227,"noun",7,12.61,4.19
887,"Abstract","A1","underachievement",1.996765722,"noun",16,10.5,1.7
887,"Concrete","A1","straightjacket",1.996765722,"noun",14,10.26,4.69
888,"Abstract","A1","abstinence",2.774916972,"noun",10,12.74,1.72
888,"Concrete","A1","fluorine",2.7000571,"noun",8,13.47,4.09
889,"Abstract","A1","renewed",3.63674997,"verb",7,8.7,1.79
889,"Concrete","A1","plump",3.598825713,"verb",5,8.21,4
890,"Abstract","A2","communism",3.362253707,"noun",9,11.74,1.86
890,"Concrete","A2","crossbar",3.231029846,"noun",8,11.1,4.57
891,"Abstract","A1","entail",2.841863762,"verb",6,11.69,1.84
891,"Concrete","A1","nuke",2.756433567,"verb",4,11,4
892,"Abstract","A2","neutrality",2.635254979,"noun",10,12.11,1.63
892,"Concrete","A2","tapeworm",2.576549318,"noun",8,11.11,4.93
893,"Abstract","A2","certainty",3.717751466,"noun",9,10.11,1.59
893,"Concrete","A2","enclosure",3.909519026,"noun",9,9.72,4.04
894,"Abstract","A2","cooperate",2.983537456,"verb",9,8.28,1.87
894,"Concrete","A2","frosted",2.857103728,"verb",7,7.72,4
895,"Abstract","A2","fascination",3.550041768,"noun",11,8.63,1.89
895,"Concrete","A2","accordion",3.415067013,"noun",9,8.61,4.86
896,"Abstract","A2","control",5.139577387,"noun",7,7.26,1.93
896,"Concrete","A2","island",4.964337097,"noun",6,7.41,4.96
897,"Abstract","A2","angst",3.047918244,"noun",5,13.12,1.96
897,"Concrete","A2","ulcer",2.863053061,"noun",5,12.68,4.69
898,"Abstract","A2","superiority",3.001087096,"noun",11,10.74,1.93
898,"Concrete","A2","furnishings",3.133486289,"noun",11,10.28,4.31
899,"Abstract","A1","justification",3.438460857,"noun",13,10.74,1.52
899,"Concrete","A1","horseradish",3.377880803,"noun",11,9.94,4.81
900,"Abstract","A1","cynicism",3.045983745,"noun",8,13.25,1.78
900,"Concrete","A1","lingerie",2.998931784,"noun",8,13.44,4.87
901,"Abstract","A2","standard",4.719070509,"noun",8,9.2,1.83
901,"Concrete","A2","manager",4.902642519,"noun",7,9.4,4.14
902,"Abstract","A2","succession",3.639724601,"noun",10,10.76,1.73
902,"Concrete","A2","specimen",3.442369925,"noun",8,11.72,4.45
903,"Abstract","A2","glorification",2.142893758,"noun",13,11.74,1.3
903,"Concrete","A2","interrogator",2.227214643,"noun",12,12.32,4
904,"Abstract","A1","latent",2.587830329,"noun",6,15.17,1.81
904,"Concrete","A1","playlist",2.598825713,"noun",8,14.44,4
905,"Abstract","A2","worsen",2.625154652,"verb",6,8.33,1.7
905,"Concrete","A2","crimp",2.789157411,"verb",5,8.78,4
906,"Abstract","A2","wherefore",2.712769065,"noun",9,12.59,1.43
906,"Concrete","A2","calligraphy",2.625154652,"noun",11,12.94,4.32
907,"Abstract","A2","injustice",3.538344966,"noun",9,10.89,1.4
907,"Concrete","A2","midwife",3.593362817,"noun",7,10.89,4.56
908,"Abstract","A1","disown",2.488127416,"verb",6,11.61,1.56
908,"Concrete","A1","caress",2.640218398,"verb",6,10.89,4.14
909,"Abstract","A2","peculiarity",2.18709742,"noun",11,12.44,1.96
909,"Concrete","A2","appendectomy",2.057463562,"noun",12,11.93,4.42
910,"Abstract","A1","admissibility",1.394705731,"noun",13,13.79,1.65
910,"Concrete","A1","schoolmistress",1.473886977,"noun",14,14,4.19
911,"Abstract","A1","expedience",2.110709074,"noun",10,13.53,1.96
911,"Concrete","A1","postscript",1.996765722,"noun",10,12.89,4.15
912,"Abstract","A2","materialism",2.521810529,"noun",11,11.68,1.7
912,"Concrete","A2","lubricant",2.488127416,"noun",9,11.11,4.52
913,"Abstract","A1","independence",4.572703694,"noun",12,8.53,1.87
913,"Concrete","A1","countryside",4.590992479,"noun",11,8,4.48
914,"Abstract","A2","theology",3.110709074,"noun",8,12.72,1.93
914,"Concrete","A2","grotto",3.117339653,"noun",6,12,4.21
915,"Abstract","A2","authenticity",3.184286443,"noun",12,12.11,1.74
915,"Concrete","A2","silverback",3.086670833,"noun",10,11.73,4
916,"Abstract","A2","optimism",3.828955183,"noun",8,12.17,1.48
916,"Concrete","A2","laptop",3.886347524,"noun",6,12.44,4.96
917,"Abstract","A1","reconsider",3.427324491,"verb",10,9.68,1.97
917,"Concrete","A1","stitching",3.275519323,"verb",9,8.89,4.48
918,"Abstract","A1","reclaim",3.361316717,"verb",7,10.61,1.76
918,"Concrete","A1","eclipse",3.387700829,"verb",7,10.21,4.17
919,"Abstract","A2","outwit",2.771282688,"verb",6,10.47,1.97
919,"Concrete","A2","sidestep",2.635254979,"verb",8,9.84,4.15
920,"Abstract","A2","obsession",3.864527747,"noun",9,9.61,1.7
920,"Concrete","A2","landlord",3.868630424,"noun",8,10.05,4.66
921,"Abstract","A1","impolite",2.34894824,"adjective",8,7.26,1.96
921,"Concrete","A1","bucketful",2.385931806,"adjective",9,7.05,4.45
922,"Abstract","A1","ineptitude",2.26393745,"noun",10,13.72,1.79
922,"Concrete","A1","cellulose",2.297795718,"noun",9,13.22,4.33
923,"Abstract","A1","exclusiveness",1.394705731,"noun",13,12.63,1.93
923,"Concrete","A1","tranquilizers",1.473886977,"noun",13,11.74,4.26
924,"Abstract","A1","disapprove",2.857103728,"verb",10,8.05,1.89
924,"Concrete","A1","clipping",2.969893575,"verb",8,8.89,4
925,"Abstract","A1","malpractice",2.640218398,"noun",11,11.75,1.79
925,"Concrete","A1","footbridge",2.45916372,"noun",10,11.2,4.81
926,"Abstract","A2","inhumanity",2.376976964,"noun",10,13.17,1.57
926,"Concrete","A2","receptor",2.34894824,"noun",8,12.3,4.04
927,"Abstract","A2","morality",3.5276055,"noun",8,11.39,1.47
927,"Concrete","A2","broker",3.377880803,"noun",6,10.94,4.03
928,"Abstract","A1","inception",3.003231764,"noun",9,14.11,1.78
928,"Concrete","A1","penthouse",3.114037018,"noun",9,13.11,4.36
929,"Abstract","A1","vigilantism",1.871826985,"noun",11,14,1.35
929,"Concrete","A1","pornographer",1.996765722,"noun",12,14.83,4.15
930,"Abstract","A1","indistinct",2.678006959,"name",10,13.21,1.68
930,"Concrete","A1","moderator",2.729159482,"name",9,12.4,4.12
931,"Abstract","A2","aspiration",3.546381961,"noun",10,11.47,1.81
931,"Concrete","A2","vegetation",3.528882838,"noun",10,10.58,4.45
932,"Abstract","A1","worldliness",1.695735726,"noun",11,12.11,1.79
932,"Concrete","A1","silverfish",1.809679079,"noun",10,11.88,4.77
933,"Abstract","A1","disagreeable",2.495076276,"adjective",12,8.44,1.9
933,"Concrete","A1","bloodstained",2.297795718,"adjective",12,7.63,4.37
934,"Abstract","A2","wasteful",3.10903549,"adjective",8,7.11,1.97
934,"Concrete","A2","grassy",3.128705017,"adjective",6,6.33,4.32
935,"Abstract","A1","audacity",2.915843814,"noun",8,13,1.62
935,"Concrete","A1","narcotics",2.806325436,"noun",9,12.39,4.59
936,"Abstract","A1","vindictiveness",1.974489327,"noun",14,14.22,1.68
936,"Concrete","A1","spectrometer",2.093675735,"noun",12,14.79,4.48
937,"Abstract","A2","mysticism",2.41173907,"noun",9,13.38,1.86
937,"Concrete","A2","typeface",2.297795718,"noun",8,13.28,4.21
938,"Abstract","A1","subconscious",2.96524867,"noun",12,11.71,1.57
938,"Concrete","A1","questionnaire",3.005365894,"noun",13,10.84,4.24
939,"Abstract","A2","wit",3.674828627,"noun",3,11.05,1.93
939,"Concrete","A2","veal",3.524395623,"noun",4,11.17,4.75
940,"Abstract","A2","equitable",3.098856247,"name",9,13.84,1.88
940,"Concrete","A2","chateau",3.228490105,"name",7,13.22,4.39
941,"Abstract","A2","innate",2.907923331,"noun",6,13.58,1.73
941,"Concrete","A2","onyx",2.883256447,"noun",4,13.29,4.64
942,"Abstract","A1","undecided",3.224652426,"adjective",9,7.83,1.83
942,"Concrete","A1","pelican",3.081342,"adjective",7,8.22,4.96
943,"Abstract","A2","desirability",2.45916372,"noun",12,12.1,1.89
943,"Concrete","A2","spokeswoman",2.436098416,"noun",11,12.25,4.55
944,"Abstract","A1","presumption",3.142893758,"noun",11,14.28,1.85
944,"Concrete","A1","distillery",3.110709074,"noun",10,14.61,4.41
945,"Abstract","A1","antigovernment",1.649978236,"noun",14,12.35,1.85
945,"Concrete","A1","prizefighter",1.540833766,"noun",12,11.39,4.18
946,"Abstract","A1","except",4.641007308,"preposition",6,6.48,1.48
946,"Concrete","A1","till",4.832487993,"preposition",4,6.9,4
947,"Abstract","A2","doubt",4.892022475,"noun",5,8.79,1.79
947,"Concrete","A2","chef",4.69521426,"noun",4,8.3,4.3
948,"Abstract","A2","aversion",2.649978236,"noun",8,11.94,1.85
948,"Concrete","A2","leprosy",2.587830329,"noun",7,11.68,4.1
949,"Abstract","A2","principle",4.288578409,"noun",9,9.68,1.7
949,"Concrete","A2","orchestra",4.171552139,"noun",9,9.44,4.79
950,"Abstract","A2","expectancy",3.408385428,"noun",10,11.18,1.85
950,"Concrete","A2","shipyard",3.311685778,"noun",8,10.47,4.79
951,"Abstract","A2","daintiness",1.540833766,"noun",10,10.94,1.92
951,"Concrete","A2","teahouse",1.473886977,"noun",8,10.44,4.57
952,"Abstract","A1","epiphany",2.806325436,"noun",8,13.74,1.6
952,"Concrete","A1","browser",2.822840525,"noun",7,14,4.26
953,"Abstract","A1","overstatement",2.110709074,"noun",13,11.22,1.54
953,"Concrete","A1","parachutist",2.18709742,"noun",11,11.11,4.3
954,"Abstract","A2","intimacy",3.17860931,"noun",8,12.58,1.96
954,"Concrete","A2","guerrilla",3.053670573,"noun",9,11.95,4.24
955,"Abstract","A2","ability",4.640613032,"noun",7,8.84,1.81
955,"Concrete","A2","contract",4.497756478,"noun",8,9.21,4.15
956,"Abstract","A2","designation",2.686961802,"noun",11,11.82,1.85
956,"Concrete","A2","groundsman",2.528244639,"noun",10,10.88,4.19
957,"Abstract","A2","believability",1.809679079,"noun",13,10.85,1.79
957,"Concrete","A2","orthodontist",1.926184648,"noun",12,10.26,4.43
958,"Abstract","A2","bureaucracy",3.793686797,"noun",11,11.95,1.64
958,"Concrete","A2","limestone",3.620015012,"noun",9,12,4.59
959,"Abstract","A2","circumstance",3.440810518,"noun",12,9.84,1.77
959,"Concrete","A2","midfielder",3.395573452,"noun",10,9.56,4.08
960,"Abstract","A1","savagery",2.57079699,"noun",8,13.42,1.73
960,"Concrete","A1","sternum",2.678006959,"noun",7,12.65,4.69
961,"Abstract","A1","perversity",1.899855709,"noun",10,14.38,1.59
961,"Concrete","A1","audiologist",1.841863762,"noun",11,13.74,4
962,"Abstract","A2","musicality",2.799539447,"noun",10,11.86,1.96
962,"Concrete","A2","optician",2.902561602,"noun",8,11.24,4.68
963,"Abstract","A1","breakthrough",3.951731453,"noun",12,11.53,1.87
963,"Concrete","A1","ambassador",3.955807114,"noun",10,11,4.28
964,"Abstract","A2","reassurance",3.555474292,"noun",11,10.68,1.85
964,"Concrete","A2","nightclub",3.664685407,"noun",9,10.74,4.96
965,"Abstract","A2","inferiority",2.275519323,"noun",11,12,1.93
965,"Concrete","A2","herringbone",2.286800333,"noun",11,12.75,4.07
966,"Abstract","A1","uttermost",1.695735726,"noun",9,12.67,1.5
966,"Concrete","A1","bandmaster",1.540833766,"noun",10,11.95,4.25
967,"Abstract","A2","fulfill",2.038158407,"verb",7,8.7,1.78
967,"Concrete","A2","woodshed",1.841863762,"verb",8,7.72,4.68
968,"Abstract","A1","endearment",2.329204182,"noun",10,12.16,1.54
968,"Concrete","A1","banknote",2.508649083,"noun",8,12.18,4.88
969,"Abstract","A1","particulars",2.799539447,"noun",11,11.7,1.5
969,"Concrete","A1","pesticide",2.7000571,"noun",9,11.63,4.54
970,"Abstract","A2","offend",3.453131755,"verb",6,9.67,1.68
970,"Concrete","A2","spur",3.344095737,"verb",4,9.35,4.57
971,"Abstract","A1","individualism",2.553068223,"noun",13,12.74,1.88
971,"Concrete","A1","radiologist",2.394705731,"noun",11,12.83,4.52
972,"Abstract","A2","leniency",2.358493558,"noun",8,12.22,1.71
972,"Concrete","A2","harpist",2.488127416,"noun",7,12.11,4.08
973,"Abstract","A2","expectation",3.938773775,"noun",11,10.32,1.62
973,"Concrete","A2","chemicals",3.856504288,"noun",9,9.7,4.14
974,"Abstract","A2","smart",4.48602089,"adjective",5,5.5,1.75
974,"Concrete","A2","dirty",4.571606917,"adjective",5,4.55,4.23
975,"Abstract","A1","unknowing",1.841863762,"adjective",9,8.5,1.43
975,"Concrete","A1","backrest",1.737128411,"adjective",8,8.35,4.52
976,"Abstract","A2","worthiness",2.488127416,"noun",10,11.26,1.78
976,"Concrete","A2","ibuprofen",2.376976964,"noun",9,11.26,4.48
977,"Abstract","A1","insinuation",2.12709949,"noun",11,13.16,1.63
977,"Concrete","A1","cosmologist",2.017955021,"noun",11,12.41,4.18
978,"Abstract","A1","super",4.785075534,"adjective",5,5.32,1.9
978,"Concrete","A1","giant",4.639625774,"adjective",5,4.72,4.3
979,"Abstract","A2","reappraisal",1.974489327,"noun",11,14.1,1.89
979,"Concrete","A2","shantytown",1.774916972,"noun",10,13.69,4.15
